,Year,Team,Actual_Score,Predicted_Score,Actual_Rank,Predicted_Rank
541,2016,CHO,1.0,2.0379601350517924,15,9
542,2016,CLE,10.0,2.0045583249691896,1,10
543,2016,UTA,0.0,1.9483163325030408,27,11
544,2016,IND,1.0,1.9010016789954345,14,12
545,2016,MIL,0.0,1.82803661484949,23,13
546,2016,SAC,0.0,1.7801307710950351,25,14
547,2016,MIN,0.0,1.579223866459054,29,15
548,2016,DET,1.0,1.3608639059265757,12,16
549,2016,WAS,0.0,1.2627668211678826,28,17
550,2016,POR,2.0,1.2298760712523524,8,18
551,2016,BOS,1.0,1.2181167869547012,11,19
552,2016,ORL,0.0,1.199234270012843,26,20
553,2016,MEM,1.0,0.9736405713666608,10,21
554,2016,DAL,1.0,0.9275643497607148,9,22
555,2016,DEN,0.0,0.8972361466963719,24,23
556,2016,CHI,0.0,0.8570165806478587,17,24
557,2016,NOP,0.0,0.8422165750087309,22,25
558,2016,NYK,0.0,0.7434012375650225,21,26
559,2016,BRK,0.0,0.6867975200887575,20,27
560,2016,PHI,0.0,-0.2030209288530032,19,28
561,2016,PHO,0.0,-0.3560758835541181,18,29
562,2016,LAL,0.0,-0.6655743409073691,30,30
563,2017,GSW,10.0,4.717463970637258,1,1
564,2017,SAS,4.0,3.455912971360269,4,2
565,2017,UTA,2.0,3.2328301480235098,7,3
566,2017,LAC,1.0,3.0531893727464148,12,4
567,2017,TOR,2.0,2.456111264840504,8,5
568,2017,MIL,1.0,2.295868324336265,13,6
569,2017,HOU,2.0,2.0705595066377604,5,7
570,2017,CLE,7.0,2.064450528281935,2,8
571,2017,DEN,0.0,1.914881484336846,24,9
572,2017,CHI,1.0,1.8956879286118904,16,10
573,2017,CHO,0.0,1.8766987591977424,27,11
574,2017,IND,1.0,1.7490417767584368,15,12
575,2017,ATL,1.0,1.6919262040504806,14,13
576,2017,OKC,1.0,1.6346832565129414,9,14
577,2017,NOP,0.0,1.6322654986758884,25,15
578,2017,WAS,2.0,1.628594283662046,6,16
579,2017,MIN,0.0,1.6201438013542298,29,17
580,2017,MIA,0.0,1.6120657404180916,28,18
581,2017,BOS,4.0,1.3577686091262824,3,19
582,2017,DET,0.0,1.3326773030569106,26,20
583,2017,MEM,1.0,1.2469100393364323,11,21
584,2017,SAC,0.0,1.1394749733210774,23,22
585,2017,POR,1.0,1.121288930123744,10,23
586,2017,NYK,0.0,0.6207736714550269,17,24
587,2017,DAL,0.0,0.2908722343549847,22,25
588,2017,ORL,0.0,0.232696669707265,21,26
589,2017,LAL,0.0,0.2076837662590569,20,27
590,2017,PHI,0.0,0.203097779439102,19,28
591,2017,BRK,0.0,0.1131115245229952,18,29
592,2017,PHO,0.0,0.0990231967911781,30,30
593,2018,GSW,10.0,4.281082870425175,1,1
594,2018,PHI,2.0,3.4404184578075654,8,2
595,2018,HOU,4.0,3.2802658418241144,3,3
596,2018,UTA,2.0,2.8872670670325657,5,4
597,2018,TOR,2.0,2.457109663086237,6,5
598,2018,SAS,1.0,2.434961040357857,16,6
599,2018,NOP,2.0,2.352747451677794,7,7
600,2018,MIL,1.0,2.1426622698568485,15,8
601,2018,OKC,1.0,2.131488107036077,14,9
602,2018,DEN,0.0,2.12277320194133,29,10
603,2018,MIN,1.0,1.9780484611960625,13,11
604,2018,IND,1.0,1.938261621396954,12,12
605,2018,LAC,0.0,1.9215966224546688,28,13
606,2018,CLE,7.0,1.8711574984207109,2,14
607,2018,BOS,4.0,1.863723003024105,4,15
608,2018,CHO,0.0,1.85112970479097,23,16
609,2018,WAS,1.0,1.709799373110658,11,17
610,2018,MIA,1.0,1.5558155089642336,10,18
611,2018,POR,1.0,1.475079094824611,9,19
612,2018,LAL,0.0,1.4513769484285832,27,20
613,2018,DET,0.0,1.2015450804868768,26,21
614,2018,ORL,0.0,0.4406595320373856,25,22
615,2018,NYK,0.0,0.4235181061534809,24,23
616,2018,DAL,0.0,0.3635826808258329,18,24
617,2018,CHI,0.0,0.1840164821536822,22,25
618,2018,BRK,0.0,0.1447005136328887,21,26
619,2018,ATL,0.0,0.1166379319427159,20,27
620,2018,SAC,0.0,-0.0340490476225912,17,28
621,2018,MEM,0.0,-0.0473187115726299,19,29
622,2018,PHO,0.0,-0.4788036414407715,30,30
623,2019,MIL,4.0,4.131489352078384,3,1
624,2019,GSW,7.0,3.813331689834949,2,2
625,2019,UTA,1.0,3.6531622024656487,11,3
626,2019,PHI,2.0,3.151096466155775,5,4
627,2019,TOR,10.0,2.6468318796079355,1,5
628,2019,IND,1.0,2.5850139081722423,14,6
629,2019,DEN,2.0,2.5121538058927992,6,7
630,2019,BOS,2.0,2.412826656528302,7,8
631,2019,MIA,0.0,2.000604357090348,29,9
632,2019,SAS,1.0,1.9594632798857496,16,10
633,2019,POR,4.0,1.8730235475732169,4,11
634,2019,OKC,1.0,1.7962641317926715,15,12
635,2019,NOP,0.0,1.7451492884404411,28,13
636,2019,LAC,1.0,1.6063357955592854,9,14
637,2019,ORL,1.0,1.5290673273607982,12,15
638,2019,LAL,0.0,1.5048119877150052,22,16
639,2019,HOU,2.0,1.4605205379563502,8,17
640,2019,MEM,0.0,1.428573658430279,27,18
641,2019,DAL,0.0,1.1967823494126109,26,19
642,2019,SAC,0.0,1.0997138494270182,25,20
643,2019,MIN,0.0,1.0872909318295865,24,21
644,2019,CHO,0.0,0.7246301330374776,23,22
645,2019,WAS,0.0,0.6916455610434304,17,23
646,2019,BRK,1.0,0.4007419056647172,13,24
647,2019,DET,1.0,0.3757507767963759,10,25
648,2019,ATL,0.0,0.2561430156185174,19,26
649,2019,CHI,0.0,-0.1853544399381048,18,27
650,2019,PHO,0.0,-0.2133868924104063,21,28
651,2019,NYK,0.0,-0.3141160650574641,20,29
652,2019,CLE,0.0,-1.0518794736479649,30,30
653,2020,MIL,2.0,4.394670590104713,5,1
654,2020,LAL,10.0,3.271730454897243,1,2
655,2020,MIA,7.0,2.8692808489794737,2,3
656,2020,PHI,1.0,2.7256973505511843,16,4
657,2020,TOR,2.0,2.680832546059836,6,5
658,2020,BOS,4.0,2.411104273347559,3,6
659,2020,LAC,2.0,2.2325652227987365,7,7
660,2020,DAL,1.0,2.0994303625700983,15,8
661,2020,DEN,4.0,1.9861748194716984,4,9
662,2020,SAS,0.0,1.977056374830254,29,10
663,2020,MEM,0.0,1.8189374160523688,28,11
664,2020,UTA,1.0,1.814733484964599,13,12
665,2020,OKC,1.0,1.7246436650295442,14,13
666,2020,ORL,1.0,1.6848815047266443,9,14
667,2020,IND,1.0,1.561401353486357,12,15
668,2020,PHO,0.0,1.2694121195992398,23,16
669,2020,HOU,2.0,1.186561098208899,8,17
670,2020,NOP,0.0,0.9604570628492852,27,18
671,2020,POR,1.0,0.8436040045443245,11,19
672,2020,BRK,1.0,0.8397558652209018,10,20
673,2020,NYK,0.0,0.8218060571713899,26,21
674,2020,DET,0.0,0.4862287091587931,25,22
675,2020,SAC,0.0,0.4805095304673585,24,23
676,2020,CHI,0.0,0.3638192507491551,17,24
677,2020,MIN,0.0,0.2671901537747398,22,25
678,2020,GSW,0.0,-0.0604889375677899,21,26
679,2020,CHO,0.0,-0.2696452403979348,20,27
680,2020,CLE,0.0,-0.3512245528043969,18,28
681,2020,WAS,0.0,-0.4578518800153139,19,29
682,2020,ATL,0.0,-0.8520875117478668,30,30
683,2021,UTA,2.0,3.680531288456456,5,1
684,2021,MIL,10.0,3.6612840487632905,1,2
685,2021,PHI,2.0,3.6216387222845134,6,3
686,2021,BRK,2.0,3.463757090485779,7,4
687,2021,LAC,4.0,2.9968185686807347,3,5
688,2021,DEN,2.0,2.9540687744151706,8,6
689,2021,MEM,1.0,2.8186321895504243,15,7
690,2021,NOP,0.0,2.766420159315717,26,8
691,2021,ATL,4.0,2.720283402969881,4,9
692,2021,PHO,7.0,2.701352721834935,2,10
693,2021,MIA,1.0,2.504951976783003,14,11
694,2021,LAL,1.0,2.3224496070376768,16,12
695,2021,NYK,1.0,2.0701421086323486,9,13
696,2021,GSW,0.0,1.9009473061696505,17,14
697,2021,DAL,1.0,1.854639140943412,12,15
698,2021,BOS,1.0,1.79200720254598,13,16
699,2021,IND,0.0,1.72475706538629,29,17
700,2021,CHI,0.0,1.6213666175575856,28,18
701,2021,CHO,0.0,1.6088167353955272,27,19
702,2021,POR,1.0,1.364804368386972,11,20
703,2021,SAC,0.0,1.2809421244291048,25,21
704,2021,TOR,0.0,1.0957611156911011,23,22
705,2021,SAS,0.0,1.0298214833532056,24,23
706,2021,DET,0.0,0.961854271938836,18,24
707,2021,MIN,0.0,0.8371135314766955,22,25
708,2021,WAS,1.0,0.7358617035665524,10,26
709,2021,CLE,0.0,0.4715732345147096,21,27
710,2021,HOU,0.0,0.1915901444804353,20,28
711,2021,ORL,0.0,0.1498667910501621,19,29
712,2021,OKC,0.0,0.0468233188415159,30,30
713,2022,GSW,10.0,3.797552329376266,1,1
714,2022,UTA,1.0,3.560319981461421,9,2
715,2022,MEM,2.0,3.5276937644820943,5,3
716,2022,PHO,2.0,3.302777187158919,6,4
717,2022,BOS,7.0,3.180617617891101,2,5
718,2022,MIL,2.0,2.6951108695848416,7,6
719,2022,DEN,1.0,2.681989881658431,15,7
720,2022,PHI,2.0,2.6280127525508044,8,8
721,2022,CLE,0.0,2.485331329654447,29,9
722,2022,ATL,1.0,2.2714797144842485,14,10
723,2022,MIA,4.0,2.22301663944548,4,11
724,2022,CHO,0.0,2.1379222653205003,28,12
725,2022,DAL,4.0,1.99137192020775,3,13
726,2022,NOP,1.0,1.9185693142949591,11,14
727,2022,BRK,1.0,1.875194750352717,10,15
728,2022,NYK,0.0,1.8659198912176875,23,16
729,2022,WAS,0.0,1.6693498504005992,27,17
730,2022,LAC,0.0,1.6450791613053548,26,18
731,2022,CHI,1.0,1.6188285152411614,16,19
732,2022,MIN,1.0,1.5613023648213642,13,20
733,2022,TOR,1.0,1.4790266894255466,12,21
734,2022,SAS,0.0,1.3543592889960403,25,22
735,2022,LAL,0.0,1.1855567798174005,24,23
736,2022,IND,0.0,0.8500604979894733,20,24
737,2022,POR,0.0,0.4824661546194404,22,25
738,2022,OKC,0.0,0.4398937146307959,17,26
739,2022,SAC,0.0,0.4016565498991387,19,27
740,2022,HOU,0.0,-0.1390333946273025,18,28
741,2022,ORL,0.0,-0.2575554587933422,21,29
742,2022,DET,0.0,-0.5262435963188958,30,30
